Identifier,PNL (*100%),Koef,USDProfit,Winrate,Single buy,Traded,Number of tokens traded,Buys,Sell,PnL < -0.5x %,PnL -0.5x to 0x %,PnL < 2x %,PnL 2x to 5x %,PnL > 5x %,Fast tx %,No buy hold ratio,SOL balance
6ybKCWfwqH23gnXBeVgAFDjnxydkg1NRpxxuagxwQ5q4,0.02,0.111071351,39.87,62.50%,37.7851,95,8,48,47,12.50%,25.00%,62.50%,0.00%,0.00%,12.50%,11.11%,0.965774483
XjhbjT32Ec7X5n2C5WNW5e3t33ry3BEUbXtYtWZkDTL,0.02,0.110837381,22.74,53.85%,18.9968,108,39,50,58,0.00%,46.15%,53.85%,0.00%,0.00%,7.69%,0.00%,0.534236959
7ossY3crrdDioBHgWimAhfHH8mXqu8bFS8pKpYtqma5X,0.02,0.110689674,39.87,42.20%,7.6965,468,219,234,234,29.68%,27.85%,41.55%,0.91%,0.00%,10.05%,0.00%,1.115130603
itSkTkZQdWpsynJzvF3GcKZUjTwcvXXDLvYMz4HQRuM,0.02,0.110201662,58.51,100.00%,12.6113,421,1,211,210,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,1.24481446
212R6T73foh1mq4mUL7DmGrSXFvpzGDcBAiX3S9FXyLw,0.02,0.109722146,"2,350.45",46.56%,136.1846,1573,189,726,847,3.70%,49.74%,46.56%,0.00%,0.00%,15.87%,0.00%,33.6810162
2PhsB6gU6WR786MZ6MdMsry4vcJXLjxPB17U8WteUB6y,0.02,0.108569373,"1,009.25",58.82%,50.6037,1837,306,1047,790,1.31%,39.54%,59.15%,0.00%,0.00%,6.21%,0.00%,3.606025234
DdLaKnTGQuaPt9W2sZPtwFWPaM2VRSZPgDixX3P42TG7,0.02,0.10782537,269.3,53.12%,95.3266,262,96,131,131,11.46%,35.42%,51.04%,2.08%,0.00%,5.21%,11.11%,1.533658044
5efrnypLa9juuKc7qsVxsCz4Fb1orb4J7wUYoSZL17FT,0.02,0.107752048,102.96,55.70%,55.5539,172,79,86,86,2.53%,41.77%,55.70%,0.00%,0.00%,16.46%,1.25%,1.086112504
3kGFtaCuLEWcfFHfFrQ5wCcfjjQuGvgSNDhWc1PVKN6M,0.02,0.107711928,577.95,45.98%,238.4756,225,90,114,111,4.44%,48.89%,45.56%,1.11%,0.00%,3.33%,0.00%,7.427147313
562Ma8fb9ZZLj5swuy8TRHEMLzmLRS7VdvgKb52U9RVH,0.03,0.107590721,"1,639.93",40.85%,233.7776,652,284,261,391,1.76%,57.39%,40.14%,0.70%,0.00%,9.15%,0.00%,15.20060091
itSkTkZQdWpsynJzvF3GcKZUjTwcvXXDLvYMz4HQRuM,0.02,0.106760551,57.52,100.00%,12.6177,427,1,214,213,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,1.170758628
3kGFtaCuLEWcfFHfFrQ5wCcfjjQuGvgSNDhWc1PVKN6M,0.02,0.105813669,577.95,45.98%,247.1475,221,90,110,111,4.44%,48.89%,45.56%,1.11%,0.00%,3.33%,0.00%,9.830006591
EuaYGVcawG2okMbtou6r5osHJDEGyyT5Nhac2m592mXd,0.02,0.105633865,973.14,54.12%,51.6679,1783,741,894,889,0.27%,45.61%,54.12%,0.00%,0.00%,28.74%,0.00%,4.166510489
3NsfrDuPB6guZ7AQWFvjMZp7xLoHYQiE6X4w9PVhUwKw,0.03,0.105579252,82.16,60.38%,54.0405,144,53,59,85,0.00%,39.62%,60.38%,0.00%,0.00%,5.66%,0.00%,0.713326935
2PhsB6gU6WR786MZ6MdMsry4vcJXLjxPB17U8WteUB6y,0.02,0.105503431,"1,017.74",58.82%,51.2567,1882,306,1073,809,1.31%,39.54%,59.15%,0.00%,0.00%,6.21%,0.00%,3.479826439
3tiMgbZ9zagkgS3RqDj9R8izc6yjCsV2Bu4B1D5x6cn1,0.02,0.10534085,367.81,49.50%,103.9172,336,103,175,161,7.77%,41.75%,50.49%,0.00%,0.00%,0.97%,0.00%,0.584624598
E3AqGnc5yTBmgLiERKDDRw4cpHqDJPGmCSrd1K2p5Yw9,0.02,0.105297942,46,42.00%,27.8252,157,50,78,79,44.00%,14.00%,38.00%,4.00%,0.00%,0.00%,0.00%,0.60472679
3tiMgbZ9zagkgS3RqDj9R8izc6yjCsV2Bu4B1D5x6cn1,0.02,0.105198381,373.03,49.50%,104.6008,339,103,176,163,7.77%,41.75%,50.49%,0.00%,0.00%,0.97%,0.00%,1.553021824
G9UYNt2Bw31CYDsQsXUuhcRPCFEwma7SMXae1CmAArwh,0.03,0.105073562,287.78,52.05%,130.4211,210,73,86,124,6.85%,38.36%,54.79%,0.00%,0.00%,4.11%,0.00%,7.382301579
DvCHfTkhKzNGhjsP2fFRcf5zzazNALgufSsW8djhYYNA,0.02,0.105034256,167.39,70.00%,206.9702,77,10,37,40,0.00%,30.00%,70.00%,0.00%,0.00%,10.00%,0.00%,4.61453234
3NsfrDuPB6guZ7AQWFvjMZp7xLoHYQiE6X4w9PVhUwKw,0.03,0.104954791,79.29,60.38%,53.5793,141,53,58,83,0.00%,39.62%,60.38%,0.00%,0.00%,5.66%,0.00%,0.69911162
562Ma8fb9ZZLj5swuy8TRHEMLzmLRS7VdvgKb52U9RVH,0.03,0.104930123,"1,651.39",40.85%,233.8484,673,284,269,404,1.76%,57.39%,40.14%,0.70%,0.00%,9.15%,0.00%,15.24103125
3YG7YpbDPXsZjLRmYqJk5t6ST3F36fyDuRiJL1oRzHYJ,0.02,0.104861527,379.69,44.44%,129.3168,280,63,118,162,14.29%,39.68%,44.44%,1.59%,0.00%,0.00%,0.00%,4.772910158
pwZpq97vcUqG5r79PMYJ2rPdJeVfuqdTaxmNvj5KYMR,0.02,0.104200521,632.51,42.86%,175.9456,345,63,221,124,12.70%,44.44%,38.10%,3.17%,1.59%,1.59%,0.00%,2.84265871
J36JUUAikfQV82bi8a7VV7xV7gdnByhF7GFWx8k7x4ss,0.02,0.103821553,218.16,56.76%,50.0309,420,79,238,182,2.53%,36.71%,59.49%,1.27%,0.00%,1.27%,0.00%,2.595681989
59rF7o41ugY372eHZD1x6WYnAnK7p9VT5m6qbXJ3FEcy,0.02,0.10304032,641.39,49.40%,89.9516,692,332,346,346,4.22%,46.39%,49.40%,0.00%,0.00%,9.94%,0.00%,2.275577463
CvZgJqfSMY6esENRJPcM1mF9xAgfVyQTTc4HFGWWunw,0.02,0.102890751,302.81,45.16%,226.3865,130,31,61,69,3.23%,51.61%,45.16%,0.00%,0.00%,0.00%,22.50%,10.72171577
GvD5HiZuNcZvny8zhUXStLwEiWmA2spbikj22wEN5LYR,0.02,0.102699891,303.86,55.56%,189.6614,156,45,69,87,15.56%,31.11%,53.33%,0.00%,0.00%,2.22%,6.25%,7.523826361
9K1Fc914MZRezbrNtMNKUU2MLEPuiZoKtWFzPFtqktit,0.02,0.101658112,188.11,52.94%,102.801,180,51,99,81,3.92%,43.14%,52.94%,0.00%,0.00%,0.00%,0.00%,1.498214092
BLAXY8Lx7jbPn6j9ji8GGnK1K1B6caUYGTDEqYHpe47T,0.02,0.101330905,10.95,47.06%,15.4374,70,17,37,33,11.76%,41.18%,47.06%,0.00%,0.00%,11.76%,0.00%,0.246658055
MmXmLQ3D8WzPywtAZvRpgVKEN5a9NBbGM6Un9K2LKcL,0.02,0.10115962,544.02,51.72%,170.725,315,29,140,175,0.00%,44.83%,55.17%,0.00%,0.00%,3.45%,0.00%,8.54679281
97zcdYbBmsf7Bw25C3bu1UJBp6qKzER9KdnjnB4HpSbQ,0.02,0.100014894,270.85,48.44%,149.6186,181,71,102,79,4.23%,42.25%,53.52%,0.00%,0.00%,21.13%,0.00%,2.33964892
562Ma8fb9ZZLj5swuy8TRHEMLzmLRS7VdvgKb52U9RVH,0.02,0.09978928,"1,440.50",40.85%,233.9614,617,284,247,370,1.76%,57.39%,40.14%,0.70%,0.00%,9.15%,0.00%,14.13467135
EmAyPxDbRnXvqAePYQyUte2yzhmrs4p7keQyCdA8MMur,0.02,0.099558987,472.52,44.00%,141.2539,336,150,144,192,3.33%,52.67%,44.00%,0.00%,0.00%,8.00%,0.00%,8.025967378
AzBRmcxwvUUHai1u8cuhpJHVZQXfSFkxTqFFya8fZhc1,0.02,0.099183997,17.01,55.17%,13.8306,124,58,63,61,1.72%,43.10%,55.17%,0.00%,0.00%,18.97%,0.00%,0.64295653
8VWq64mNriuMKDDag2yAASGRgF2BubGtRGHuFe7qiLov,0.02,0.099145449,694.84,44.71%,248.5209,282,86,146,136,0.00%,54.65%,44.19%,1.16%,0.00%,0.00%,1.15%,27.15801567
9N1Tvyz7XkMrLZmF6dJR8VPpVotsFyuN799FJoMSmcoW,0.02,0.099106771,"2,511.19",43.19%,219.9499,1152,383,592,560,1.57%,55.09%,42.82%,0.52%,0.00%,26.63%,0.26%,108.9779831
6AQdm24udxRBLnVEH1GtN7ABrw4vEz9dtQz7YU15paaa,0.02,0.098632954,220.26,56.25%,206.7711,108,16,56,52,0.00%,43.75%,56.25%,0.00%,0.00%,0.00%,0.00%,2.984763792
EuaYGVcawG2okMbtou6r5osHJDEGyyT5Nhac2m592mXd,0.02,0.098336432,847.16,54.12%,50.5867,1703,741,854,849,0.27%,45.61%,54.12%,0.00%,0.00%,28.74%,0.00%,3.619053089
BiYaL1KNnzfZAnu3jLBRTcYcmCW2TT2TABWU8RFLqy93,0.02,0.097750868,"1,387.38",50.00%,434.0373,327,94,147,180,2.13%,47.87%,50.00%,0.00%,0.00%,9.57%,0.00%,13.07151534
2cEdtKDwKugxnrpY5SeUM6e7iUEiwYb6s8aAhs1DN8rY,0.02,0.097429033,16.72,62.50%,14.6677,117,11,70,47,36.36%,27.27%,36.36%,0.00%,0.00%,0.00%,0.00%,0.630994947
Tj5tkBr7GkLLLDexHaktGZAoLYqGKLujnioX4WCKMDm,0.02,0.097187907,61.28,51.89%,14.8012,426,212,213,213,22.17%,25.94%,51.42%,0.47%,0.00%,0.47%,0.00%,5.224532294
EuaYGVcawG2okMbtou6r5osHJDEGyyT5Nhac2m592mXd,0.02,0.097081404,843.11,54.12%,50.698,1713,741,859,854,0.27%,45.61%,54.12%,0.00%,0.00%,28.74%,0.00%,3.568932972
AGEDoPx2Ek2h96rRLu9eAtysFVBh2KjbRURrVVKyeW5p,0.02,0.096910813,336.69,44.29%,165.4393,210,70,104,106,1.43%,54.29%,44.29%,0.00%,0.00%,1.43%,0.00%,5.16018955
9MHL5AHEndPrL2bNyKMCdWnrm842CRd64BAycbjrxm8f,0.02,0.096532094,42.88,42.86%,30.218,147,30,73,74,10.00%,46.67%,43.33%,0.00%,0.00%,0.00%,0.00%,5.563451818
5tDPtiwKWsYpiFdu9yMap8ofanAuCPQP67moi7NnyM32,0.02,0.096528533,"1,341.97",50.20%,250.9443,554,253,274,280,0.40%,49.41%,50.20%,0.00%,0.00%,26.09%,0.00%,3.318422192
DdXbpq6Y3XLrshECBpMMcN46eFvi2MqyNrMudwTa1MHg,0.02,0.096220529,258.02,40.00%,137.5153,195,30,94,101,0.00%,56.67%,43.33%,0.00%,0.00%,3.33%,3.23%,1.29491011
59rF7o41ugY372eHZD1x6WYnAnK7p9VT5m6qbXJ3FEcy,0.02,0.096174062,609.39,49.40%,90.0046,704,332,352,352,4.22%,46.39%,49.40%,0.00%,0.00%,9.94%,0.00%,2.101941773
EuaYGVcawG2okMbtou6r5osHJDEGyyT5Nhac2m592mXd,0.02,0.095961085,839,54.12%,50.8026,1721,741,863,858,0.27%,45.61%,54.12%,0.00%,0.00%,28.74%,0.00%,3.524113023
FJwE4kaN1YBDk32yq5iF2Cz2GL81D7s54CqJ9Dgxp16a,0.02,0.095863926,244.01,40.91%,43.3625,587,264,257,330,0.76%,58.33%,40.91%,0.00%,0.00%,26.89%,0.00%,3.397844254
FJwE4kaN1YBDk32yq5iF2Cz2GL81D7s54CqJ9Dgxp16a,0.02,0.095822991,244.23,40.91%,43.2727,589,264,258,331,0.76%,58.33%,40.91%,0.00%,0.00%,26.89%,0.00%,3.397138225
HKDbWtBob6SbJJMk79dwpFgp8EhYNJWC1U1dzEBMayC1,0.02,0.095646979,108.54,48.39%,138.39,82,31,39,43,0.00%,51.61%,48.39%,0.00%,0.00%,19.35%,0.00%,4.204891236
5tDPtiwKWsYpiFdu9yMap8ofanAuCPQP67moi7NnyM32,0.02,0.095636788,"1,394.11",50.20%,252.1995,578,253,286,292,0.40%,49.41%,50.20%,0.00%,0.00%,26.09%,0.00%,3.0000236
GUALA8iJfbTMkqkyG4BPzbDV4Nc6xTCnNVXG9JfUpDbN,0.02,0.094765157,77.18,54.71%,8.6458,942,170,493,449,2.94%,42.94%,53.53%,0.59%,0.00%,8.82%,0.00%,0.93039921
2PhsB6gU6WR786MZ6MdMsry4vcJXLjxPB17U8WteUB6y,0.02,0.094350479,931.35,58.82%,51.79,1906,306,1086,820,1.31%,39.54%,59.15%,0.00%,0.00%,6.21%,0.00%,3.029745976
3tiMgbZ9zagkgS3RqDj9R8izc6yjCsV2Bu4B1D5x6cn1,0.02,0.093586076,337.33,49.50%,102.692,351,103,182,169,7.77%,41.75%,50.49%,0.00%,0.00%,0.97%,0.00%,1.35946032
3NsfrDuPB6guZ7AQWFvjMZp7xLoHYQiE6X4w9PVhUwKw,0.02,0.093464239,78.07,60.38%,55.3174,151,53,62,89,0.00%,39.62%,60.38%,0.00%,0.00%,5.66%,0.00%,0.693412232
9h4fbkJUvfNwgpHH6ghxi4neeZKzFLa1jd3bTb3Y1amB,0.02,0.093456265,"1,660.32",41.77%,266.7529,666,237,273,393,3.80%,54.43%,40.93%,0.84%,0.00%,29.54%,11.57%,20.85625023
5tDPtiwKWsYpiFdu9yMap8ofanAuCPQP67moi7NnyM32,0.02,0.093436767,"1,312.96",50.20%,250.926,560,253,277,283,0.40%,49.41%,50.20%,0.00%,0.00%,26.09%,0.00%,3.138881254
BiYaL1KNnzfZAnu3jLBRTcYcmCW2TT2TABWU8RFLqy93,0.02,0.0929298,"1,328.29",50.00%,434.4522,329,94,148,181,2.13%,47.87%,50.00%,0.00%,0.00%,9.57%,0.00%,12.77696403
GUALA8iJfbTMkqkyG4BPzbDV4Nc6xTCnNVXG9JfUpDbN,0.02,0.092846225,68.55,54.26%,8.6051,858,94,453,405,4.26%,41.49%,54.26%,0.00%,0.00%,4.26%,0.00%,0.875003531
59rF7o41ugY372eHZD1x6WYnAnK7p9VT5m6qbXJ3FEcy,0.02,0.092746146,572.03,49.40%,89.9081,686,332,343,343,4.22%,46.39%,49.40%,0.00%,0.00%,9.94%,0.00%,2.406190041
AL7wzzVNtPA8gFhFPYV3rLpTCvgyze7jsZmmmuee8zrR,0.02,0.092448586,515.25,54.41%,331.7481,168,68,67,101,1.47%,44.12%,54.41%,0.00%,0.00%,14.71%,1.45%,2.524288763
59rF7o41ugY372eHZD1x6WYnAnK7p9VT5m6qbXJ3FEcy,0.02,0.092410331,580.93,49.40%,90.0633,698,332,349,349,4.22%,46.39%,49.40%,0.00%,0.00%,9.94%,0.00%,1.960212847
8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,0.02,0.092088063,"3,599.10",53.33%,34.6944,11265,4299,5633,5632,2.12%,44.48%,53.38%,0.02%,0.00%,25.51%,0.00%,3.14989296
EDRQpShEPVg7WQfEq8KEQjWd5hMCAcmppjQnWUXhFSHh,0.02,0.091932648,136.87,42.86%,195.8957,76,14,44,32,7.14%,50.00%,42.86%,0.00%,0.00%,7.14%,0.00%,7.117125907
EEEPAHpwijK7ZZgrVsE4daMo9t2DuqSVjoXzjiSCHFCG,0.01,0.091448956,149.37,42.86%,87.346,187,50,126,61,4.00%,52.00%,44.00%,0.00%,0.00%,8.00%,0.00%,2.899502305
FR9eiqpokyYP2dgCBVRyM4jzgNjXq7L5uZhYGuxgzKoT,0.01,0.09127216,49.27,64.71%,68.3309,79,32,54,25,18.75%,0.00%,78.12%,3.12%,0.00%,0.00%,0.00%,0.550184436
14rTaN8CDZBfoQxtgYHtQ5DCKcnKeYLBaMCUm2dbZy9v,0.02,0.091189516,"1,816.39",46.34%,132.8809,1499,164,712,787,3.05%,50.61%,46.34%,0.00%,0.00%,15.85%,0.00%,34.169389
AzBRmcxwvUUHai1u8cuhpJHVZQXfSFkxTqFFya8fZhc1,0.02,0.09087835,15.05,43.90%,13.8005,120,41,61,59,2.44%,51.22%,46.34%,0.00%,0.00%,29.27%,0.00%,0.634270307
59rF7o41ugY372eHZD1x6WYnAnK7p9VT5m6qbXJ3FEcy,0.02,0.090848677,569.25,49.40%,90.0275,696,332,348,348,4.22%,46.39%,49.40%,0.00%,0.00%,9.94%,0.00%,1.902910149
8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,0.02,0.090214969,"3,447.38",53.33%,34.632,11034,4299,5518,5516,2.12%,44.48%,53.38%,0.02%,0.00%,25.51%,0.00%,2.143057477
GU2Va8WAW7SrpkxVRvUF7czAZC8N5mYJVZsPZBzhAAHB,0.02,0.089680565,331,47.86%,31.2257,1182,258,619,563,4.26%,48.06%,46.90%,0.78%,0.00%,10.85%,0.39%,5.254534936
GUALA8iJfbTMkqkyG4BPzbDV4Nc6xTCnNVXG9JfUpDbN,0.02,0.089614569,73.36,54.71%,8.6261,949,170,497,452,2.94%,42.94%,53.53%,0.59%,0.00%,8.82%,0.00%,0.906548801
HyYVeqaqLG1zW7PAMXcq8XdHuAATzAdNQWPXuv3ZbiYV,0.02,0.089601956,12.24,57.46%,3.4496,396,140,221,175,2.14%,38.57%,59.29%,0.00%,0.00%,5.71%,0.00%,0.099986568
2ke4vRh79c6JavJwFiYbzQsVhJsLAXuaYeVcyUfpft5V,0.02,0.089595879,"2,381.53",55.23%,200.6098,1325,239,478,847,0.84%,43.10%,56.07%,0.00%,0.00%,28.87%,0.42%,39.45500818
5epMJ6C9KatpB6NcGihPYNX1vGGVmozAfNgALNEPRTfE,0.02,0.089433405,150.54,40.33%,5.3573,3142,1463,1571,1571,0.00%,59.67%,40.12%,0.14%,0.07%,18.39%,0.00%,2.735215054
BwLPwkEXe95GJVXxJxP3GK67fBYrdBmVr6hg7sr8k53U,0.02,0.089424436,118.67,61.90%,49.5165,268,21,137,131,0.00%,38.10%,61.90%,0.00%,0.00%,0.00%,0.00%,0.018765715
FFUWD9b8o2uxLLuHS6f6N2waTimsv6FMexd2yLWdJdJr,0.02,0.089413786,75.97,62.07%,79.4061,107,29,42,65,3.45%,34.48%,62.07%,0.00%,0.00%,10.34%,0.00%,3.482504389
8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,0.02,0.089346631,"3,463.42",53.33%,34.6632,11183,4299,5593,5590,2.12%,44.48%,53.38%,0.02%,0.00%,25.51%,0.00%,1.952379314
8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,0.02,0.089279526,"3,439.63",53.33%,34.6711,11112,4299,5556,5556,2.12%,44.48%,53.38%,0.02%,0.00%,25.51%,0.00%,2.2746184
GQXJZXdcPX63jazffwXxyYkJa5EmpfQyDUmrKC1hV2zz,0.02,0.088694948,337.45,53.52%,196.1141,194,71,95,99,2.82%,43.66%,52.11%,1.41%,0.00%,5.63%,0.00%,19.65672366
8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,0.02,0.088441504,"3,342.15",53.33%,34.6628,10902,4299,5451,5451,2.12%,44.48%,53.38%,0.02%,0.00%,25.51%,0.00%,2.011245999
8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,0.02,0.088419787,"3,327.03",53.33%,34.6639,10855,4299,5428,5427,2.12%,44.48%,53.38%,0.02%,0.00%,25.51%,0.00%,3.519694939
8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,0.02,0.088107676,"3,347.44",53.33%,34.6395,10968,4299,5484,5484,2.12%,44.48%,53.38%,0.02%,0.00%,25.51%,0.00%,2.039786867
8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,0.02,0.087934334,"3,252.32",52.92%,34.6926,10661,4231,5331,5330,2.10%,44.93%,52.94%,0.02%,0.00%,25.03%,0.00%,3.381493316
GU2Va8WAW7SrpkxVRvUF7czAZC8N5mYJVZsPZBzhAAHB,0.02,0.087703453,316.38,47.86%,31.3413,1151,258,603,548,4.26%,48.06%,46.90%,0.78%,0.00%,10.85%,0.39%,5.139184
14rTaN8CDZBfoQxtgYHtQ5DCKcnKeYLBaMCUm2dbZy9v,0.02,0.087516402,"1,718.17",46.34%,132.2948,1484,164,705,779,3.05%,50.61%,46.34%,0.00%,0.00%,15.85%,0.00%,32.47868682
5tDPtiwKWsYpiFdu9yMap8ofanAuCPQP67moi7NnyM32,0.02,0.087394034,"1,257.69",50.20%,251.5914,572,253,283,289,0.40%,49.41%,50.20%,0.00%,0.00%,26.09%,0.00%,2.816036908
8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,0.02,0.087279023,"3,259.99",53.33%,34.6584,10777,4299,5389,5388,2.12%,44.48%,53.38%,0.02%,0.00%,25.51%,0.00%,3.347580379
BiYaL1KNnzfZAnu3jLBRTcYcmCW2TT2TABWU8RFLqy93,0.02,0.086968916,"1,271.82",50.00%,435.2335,336,94,151,185,2.13%,47.87%,50.00%,0.00%,0.00%,9.57%,0.00%,12.47842318
39Rm8w4ZMqahri6mQ3BNPfp2CTQUHKgNs6rhNVUPYDbA,0.02,0.086899058,434.03,46.90%,143.5243,348,113,174,174,0.88%,52.21%,46.90%,0.00%,0.00%,1.77%,0.00%,2.848335458
7D4D26KK28aoUWPbEubxGkXU7yRngKE8CcthpC99T73D,0.02,0.086668994,446.85,41.75%,65.3463,789,504,409,380,1.59%,56.15%,42.06%,0.20%,0.00%,21.03%,0.20%,13.17217743
3FfqoWHyEsg48S5g8HUReyV8gJndh1ecwM8jpcPvNNWm,0.02,0.085064909,323.93,43.88%,109.1127,349,140,123,226,1.43%,54.29%,44.29%,0.00%,0.00%,15.71%,0.00%,5.661207662
7Z1kg1kqsixyBK8GgBeryEbjufyReMTsWmpYfmbER52W,0.02,0.084967026,446.09,42.31%,138.5265,379,78,192,187,2.56%,55.13%,41.03%,1.28%,0.00%,5.13%,1.27%,0.591915158
GU2Va8WAW7SrpkxVRvUF7czAZC8N5mYJVZsPZBzhAAHB,0.02,0.084530829,305.37,47.86%,31.2773,1155,258,605,550,4.26%,48.06%,46.90%,0.78%,0.00%,10.85%,0.39%,5.090665333
5Ui3zaUPNriQTT56e1mbNZ58xVykFqAs5E93imapUJVU,0.03,0.084478844,260.44,43.22%,59.6306,517,118,168,349,22.03%,34.75%,40.68%,2.54%,0.00%,8.47%,0.00%,0.846792322
AL7wzzVNtPA8gFhFPYV3rLpTCvgyze7jsZmmmuee8zrR,0.02,0.084348106,472.92,54.41%,329.8097,170,68,68,102,1.47%,44.12%,54.41%,0.00%,0.00%,14.71%,1.45%,2.250475014
9h4fbkJUvfNwgpHH6ghxi4neeZKzFLa1jd3bTb3Y1amB,0.02,0.083953148,"1,509.42",41.77%,266.7554,674,237,277,397,3.80%,54.43%,40.93%,0.84%,0.00%,29.54%,11.57%,20.08183682
2ke4vRh79c6JavJwFiYbzQsVhJsLAXuaYeVcyUfpft5V,0.02,0.083693463,"2,190.42",55.23%,199.9384,1309,239,474,835,0.84%,43.10%,56.07%,0.00%,0.00%,28.87%,0.42%,38.67337528
Gp4Aggxz7hfQDmbVD6Ehr2SbEc1s9wiH6cWEcjDgymsB,0.01,0.083572838,108.34,40.85%,38.813,334,71,218,116,5.63%,54.93%,38.03%,1.41%,0.00%,7.04%,0.00%,0.553759987
AL7wzzVNtPA8gFhFPYV3rLpTCvgyze7jsZmmmuee8zrR,0.02,0.083460553,475,54.41%,330.8902,172,68,69,103,1.47%,44.12%,54.41%,0.00%,0.00%,14.71%,1.45%,2.208180094
J1XAE4onKYG1kTghgaytnyFgR3otQs1xEnJRRWM3djSQ,0.02,0.08340744,"1,807.95",41.56%,223.9269,968,308,414,554,0.00%,58.12%,41.23%,0.32%,0.32%,9.09%,0.32%,14.49289097
AtFS2W1dMWX2oBef9dJ3gSx5VKXfzqvasbY1iMWAMxGT,0.02,0.083114705,"1,613.25",50.00%,726.9634,267,78,95,172,7.69%,42.31%,50.00%,0.00%,0.00%,3.85%,1.27%,53.63904491
CKKUJCWnhwLupLUzk9mtR1bx8sfKsbxSSbCfgxG78vLm,0.02,0.0824744,141.42,40.74%,90.2481,190,56,65,125,25.00%,35.71%,37.50%,1.79%,0.00%,0.00%,0.00%,2.716992294
BiYaL1KNnzfZAnu3jLBRTcYcmCW2TT2TABWU8RFLqy93,0.02,0.082332742,"1,208.88",50.00%,434.4041,338,94,152,186,2.13%,47.87%,50.00%,0.00%,0.00%,9.57%,0.00%,12.15665703
3FfqoWHyEsg48S5g8HUReyV8gJndh1ecwM8jpcPvNNWm,0.02,0.082248604,314.59,43.88%,108.0471,354,140,126,228,1.43%,54.29%,44.29%,0.00%,0.00%,15.71%,0.00%,4.607921035
7GNnWNXhUbi1UpkwNBd9LUXEpeVcjhL5mnrZJx3X3uNU,0.02,0.082056905,649.12,66.97%,223.4635,354,109,161,193,0.00%,33.03%,66.97%,0.00%,0.00%,9.17%,9.92%,10.21494488
HyYVeqaqLG1zW7PAMXcq8XdHuAATzAdNQWPXuv3ZbiYV,0.01,0.081726054,10.8,57.46%,3.4776,380,140,212,168,2.14%,38.57%,59.29%,0.00%,0.00%,5.71%,0.00%,0.081997868
BavDaDX5jGo88B1ECG9aFEsmeK7XxU3eMgYX9giJGAQn,0.02,0.081664293,215.52,42.22%,299.8974,88,45,43,45,2.22%,53.33%,44.44%,0.00%,0.00%,13.33%,0.00%,13.66626377
3Tx9rimPi7nwAyNqHB8U4JhdcaLdhpVLuN9uSENYWJoY,0.02,0.081522731,872.96,45.83%,387.9775,276,120,138,138,0.00%,54.17%,45.83%,0.00%,0.00%,10.00%,0.83%,10.83829106
3QN8RkGRCBSACpi7wDSj69XSfcQP3ebUqzQsPJNj76Lu,0.02,0.08126344,308.14,47.78%,22.1229,1714,496,909,805,3.63%,48.39%,47.58%,0.20%,0.20%,15.52%,0.20%,2.466524847
5Ui3zaUPNriQTT56e1mbNZ58xVykFqAs5E93imapUJVU,0.02,0.081160224,253.31,43.22%,58.0132,538,118,177,361,22.03%,34.75%,40.68%,2.54%,0.00%,8.47%,0.00%,0.502829571
4XKLofXJVmjLHwJbbZzLfoujXZdMHUzehoq9ctk26wz9,0.02,0.081157974,321.09,48.86%,113.0388,350,88,184,166,3.41%,47.73%,48.86%,0.00%,0.00%,22.73%,0.00%,3.563850051
BavDaDX5jGo88B1ECG9aFEsmeK7XxU3eMgYX9giJGAQn,0.02,0.080922543,214.03,42.22%,287.4864,92,45,45,47,2.22%,53.33%,44.44%,0.00%,0.00%,13.33%,0.00%,13.68244453
G2mgnzpr59vYjKpwU9q5zVfS9yQ9HezMwjuqF7LACvR4,0.01,0.080859321,"1,311.13",40.79%,145.6869,1113,152,668,445,6.58%,51.97%,41.45%,0.00%,0.00%,3.95%,9.52%,0.341343051
5epMJ6C9KatpB6NcGihPYNX1vGGVmozAfNgALNEPRTfE,0.02,0.080705165,148.14,40.33%,5.6168,3268,1463,1635,1633,0.00%,59.67%,40.12%,0.14%,0.07%,18.39%,0.00%,2.565997512
F5UDaUnjPMvYr2SAL4eGTtD5nEc5RUrKcj1NoF5PVujw,0.01,0.080162547,271.01,43.02%,54.8824,616,179,358,258,1.68%,54.75%,43.02%,0.56%,0.00%,8.38%,0.56%,1.02771566
